,Date,Hour,Market Demand,Ontario Demand
3355,2020-05-19,20,16602,13706
3356,2020-05-19,21,16349,13631
3357,2020-05-19,22,16220,12883
3358,2020-05-19,23,15469,12088
3359,2020-05-19,24,14769,11401
3360,2020-05-20,1,14467,11085
3361,2020-05-20,2,14192,10804
3362,2020-05-20,3,14052,10660
3363,2020-05-20,4,14079,10692
3364,2020-05-20,5,14356,10968
3365,2020-05-20,6,14843,11453
3366,2020-05-20,7,15481,12084
3367,2020-05-20,8,16195,12508
3368,2020-05-20,9,15884,12210
3369,2020-05-20,10,15608,12018
3370,2020-05-20,11,15381,11999
3371,2020-05-20,12,15852,12156
3372,2020-05-20,13,15812,12124
3373,2020-05-20,14,15744,12047
3374,2020-05-20,15,15714,12020
3375,2020-05-20,16,15992,12354
3376,2020-05-20,17,16879,13292
3377,2020-05-20,18,16474,13570
3378,2020-05-20,19,16772,13878
3379,2020-05-20,20,16982,14083
3380,2020-05-20,21,16868,13940
3381,2020-05-20,22,16390,13138
3382,2020-05-20,23,15539,12164
3383,2020-05-20,24,14773,11374
3384,2020-05-21,1,14342,10960
3385,2020-05-21,2,14096,10735
3386,2020-05-21,3,14009,10630
3387,2020-05-21,4,14091,10691
3388,2020-05-21,5,14348,10981
3389,2020-05-21,6,14513,11529
3390,2020-05-21,7,15463,12322
3391,2020-05-21,8,15762,12639
3392,2020-05-21,9,15844,12693
3393,2020-05-21,10,15773,12600
3394,2020-05-21,11,15555,12746
3395,2020-05-21,12,15425,12813
3396,2020-05-21,13,15364,12823
3397,2020-05-21,14,14992,12530
3398,2020-05-21,15,15322,12593
3399,2020-05-21,16,16238,13141
3400,2020-05-21,17,16850,13806
3401,2020-05-21,18,16650,14040
3402,2020-05-21,19,16561,14256
3403,2020-05-21,20,16783,14323
3404,2020-05-21,21,16645,14231
3405,2020-05-21,22,15837,13373
3406,2020-05-21,23,15006,12450
3407,2020-05-21,24,14384,11707
3408,2020-05-22,1,13999,11228
3409,2020-05-22,2,13557,10855
3410,2020-05-22,3,13554,10753
3411,2020-05-22,4,13500,10750
3412,2020-05-22,5,13883,11036
3413,2020-05-22,6,14356,11629
3414,2020-05-22,7,14984,12466
3415,2020-05-22,8,15206,12804
3416,2020-05-22,9,15550,12922
3417,2020-05-22,10,15500,13086
3418,2020-05-22,11,15678,13283
3419,2020-05-22,12,15999,13520
3420,2020-05-22,13,16249,13577
3421,2020-05-22,14,15828,13482
3422,2020-05-22,15,15772,13448
3423,2020-05-22,16,15959,13787
3424,2020-05-22,17,16589,14338
3425,2020-05-22,18,16850,14572
3426,2020-05-22,19,16853,14649
3427,2020-05-22,20,16924,14635
3428,2020-05-22,21,16679,14484
3429,2020-05-22,22,16129,13790
3430,2020-05-22,23,15300,12836
3431,2020-05-22,24,14618,12044
3432,2020-05-23,1,14158,11478
3433,2020-05-23,2,13941,11108
3434,2020-05-23,3,13681,10893
3435,2020-05-23,4,13359,10783
3436,2020-05-23,5,13344,10778
3437,2020-05-23,6,13336,10844
3438,2020-05-23,7,13871,11255
3439,2020-05-23,8,14192,11538
3440,2020-05-23,9,14705,11895
3441,2020-05-23,10,14765,12245
3442,2020-05-23,11,15089,12407
3443,2020-05-23,12,15217,12680
3444,2020-05-23,13,15173,12680
3445,2020-05-23,14,15178,12692
3446,2020-05-23,15,15529,12937
3447,2020-05-23,16,16093,13429
3448,2020-05-23,17,16427,14139
3449,2020-05-23,18,16498,14426
3450,2020-05-23,19,16484,14457
3451,2020-05-23,20,16209,14368
3452,2020-05-23,21,16251,14362
3453,2020-05-23,22,15431,13549
3454,2020-05-23,23,14858,12615
3455,2020-05-23,24,14696,11808
3456,2020-05-24,1,14658,11198
3457,2020-05-24,2,14274,10681
3458,2020-05-24,3,14215,10462
3459,2020-05-24,4,14116,10351
3460,2020-05-24,5,14270,10262
3461,2020-05-24,6,14278,10314
3462,2020-05-24,7,14532,10622
