y,x,lon,lat,Average Wind Speed at 110m (m/s),NREL ATB Wind Class,Representative Wind Turbine,Capacity Factors,Capacity Factors,Spur Line Cost (USD/MW),LCOE (USD/MWh),Availability Fraction,Maximum Capacity (MW)
53.75,-81.75,-81.75,53.75,8.414071,4,T1,0.5035861212313175,0.5035861212313175,954.1610774249292,35.918549788738986,0.0,0.0
53.75,-81.5,-81.5,53.75,8.879167,2,T1,0.5398433292210102,0.5398433292210102,954.2654536890662,33.50759551889448,0.0,0.0
53.75,-81.25,-81.25,53.75,8.958644,2,T1,0.545562522470951,0.545562522470951,956.1422356720503,33.181668506376326,0.0,0.0
53.75,-81.0,-81.0,53.75,8.96867,2,T1,0.5458262839019299,0.5458262839019299,959.7810039149082,33.21473427509429,0.0,0.0
53.75,-80.75,-80.75,53.75,9.021576,1,T1,0.5485498884916306,0.5485498884916306,965.1617872647703,33.12206572109844,0.0,0.0
53.75,-80.5,-80.5,53.75,9.075373,1,T1,0.5515258470475674,0.5515258470475674,972.2556005140319,33.038075766455904,0.0,0.0
53.75,-80.25,-80.25,53.75,9.008008,2,T1,0.5462898786365986,0.5462898786365986,981.0252006833465,33.472965884459256,0.0,0.0
53.75,-80.0,-80.0,53.75,8.975097,2,T1,0.5434266049861908,0.5434266049861908,991.1430058428956,33.78646137912203,0.0,0.0
53.75,-79.75,-79.75,53.75,8.975568,2,T1,0.5426453384160995,0.5426453384160995,990.387626861123,33.8248524304404,0.0,0.0
53.75,-79.5,-79.5,53.75,8.795108,2,T1,0.5286337868869305,0.5286337868869305,991.1473775108574,34.7319725968145,0.0,0.0
53.75,-79.25,-79.25,53.75,8.574589,3,T1,0.5100352185070515,0.5100352185070515,993.4400601696419,36.03159070297554,0.0,0.0
53.75,-79.0,-79.0,53.75,8.012776,6,T1,0.46581502106785777,0.46581502106785777,997.4312999906892,39.51520589527485,0.0,0.0
53.75,-78.75,-78.75,53.75,7.299429,7,T1,0.402687500923872,0.402687500923872,1003.1007752556841,45.813523320430335,0.0,0.0
53.75,-78.5,-78.5,53.75,7.1443214,7,T1,0.3882280761152506,0.3882280761152506,1010.4201703438865,47.65869103563528,0.0,0.0
53.75,-78.25,-78.25,53.75,7.0328393,8,T2,0.38163916501402856,0.38163916501402856,1019.3538591727986,48.917677513052105,0.0,0.0
53.75,-78.0,-78.0,53.75,7.0630975,8,T2,0.38603170485794547,0.38603170485794547,1029.859728313911,48.56150171002004,0.0,0.0
53.75,-77.75,-77.75,53.75,7.047949,8,T2,0.38513983799517154,0.38513983799517154,1041.8900977997355,48.9040170952894,0.0,0.0
53.75,-77.5,-77.5,53.75,7.0359974,8,T2,0.38522420690953735,0.38522420690953735,1055.5649023577032,49.15475813837587,0.0,0.0
53.75,-77.25,-77.25,53.75,7.145798,7,T1,0.39197105638682844,0.39197105638682844,1071.1806624398862,48.3452898709131,0.0,0.0
53.75,-77.0,-77.0,53.75,7.301594,7,T1,0.4074344539046288,0.4074344539046288,1087.3853334627145,46.80336824290468,0.0,0.0
53.75,-76.75,-76.75,53.75,7.121682,7,T1,0.38947201092541217,0.38947201092541217,1104.8890842029161,49.292946981778954,0.0,0.0
53.75,-76.5,-76.5,53.75,6.822082,8,T2,0.3628310930430889,0.3628310930430889,1123.631004116428,53.57016718725156,0.0,0.0
53.75,-76.25,-76.25,53.75,6.7392435,8,T2,0.35542567962408067,0.35542567962408067,1143.5500012355499,55.099084237418715,0.0,0.0
53.75,-76.0,-76.0,53.75,6.7665534,8,T2,0.3586509520858526,0.3586509520858526,1164.5854502143507,55.035569739395356,0.0,0.0
53.75,-75.75,-75.75,53.75,7.1997876,7,T1,0.39916438940167426,0.39916438940167426,1186.677739145819,49.60515637768244,0.0,0.0
53.75,-75.5,-75.5,53.75,7.5177975,7,T1,0.43138323906064036,0.43138323906064036,1209.7687171506852,46.29452312640792,0.0,0.0
53.75,-75.25,-75.25,53.75,7.539131,7,T1,0.43351032589375976,0.43351032589375976,1233.8020483148362,46.47568955476314,0.0,0.0
53.75,-75.0,-75.0,53.75,7.412046,7,T1,0.42078379341959954,0.42078379341959954,1258.7234799876192,48.317550860172766,0.0,0.0
53.75,-74.75,-74.75,53.75,7.0374465,8,T2,0.3851258826702833,0.3851258826702833,1284.4810348887836,53.545123461381436,0.0,0.0
53.75,-74.5,-74.5,53.75,6.771331,8,T2,0.35754648366570474,0.35754648366570474,1311.0251370882033,58.222122644079576,0.0,0.0
54.0,-95.0,-95.0,54.0,5.9483323,9,T3,0.3144351024603105,0.3144351024603105,1094.5058778119715,66.24693803894274,0.0,0.0
54.0,-94.75,-94.75,54.0,5.9974313,9,T3,0.320881991711205,0.320881991711205,1096.5748237846274,64.96344906615042,0.0,0.0
54.0,-94.5,-94.5,54.0,6.1786356,9,T3,0.34438826885116874,0.34438826885116874,1101.7074029536602,60.63912514177577,0.0,0.0
54.0,-94.25,-94.25,54.0,5.9922695,9,T3,0.31981260632624586,0.31981260632624586,1107.385729924272,65.4296449251395,0.0,0.0
54.0,-94.0,-94.0,54.0,5.948683,9,T3,0.31444883710001387,0.31444883710001387,1111.8829181314866,66.6510587278284,0.0,0.0
54.0,-93.75,-93.75,54.0,5.961241,9,T3,0.3168505160162424,0.3168505160162424,1106.8424150974272,66.0286873508444,0.0,0.0
54.0,-93.5,-93.5,54.0,5.8627815,10,T4,0.34933391973376277,0.34933391973376277,1105.4675025916356,62.6346921918696,0.03337294576605793,41.336067694006296
54.0,-93.25,-93.25,54.0,5.8658714,10,T4,0.3507458106428385,0.3507458106428385,1105.6245663067727,62.385860855460976,0.4250118699759083,526.4239945523453
54.0,-93.0,-93.0,54.0,5.8301487,10,T4,0.3469923783540726,0.3469923783540726,1107.3129524933508,63.096528871694744,0.7000026743088874,867.0303816721124
54.0,-92.75,-92.75,54.0,5.8066664,10,T4,0.34418842931091786,0.34418842931091786,1117.2410585351024,63.822996678380626,0.7321419827540845,906.8384532745928
54.0,-92.5,-92.5,54.0,5.8507147,10,T4,0.3486673358231783,0.3486673358231783,1118.7306302428249,63.0346054744109,0.6958832648617019,861.9280387495959
54.0,-92.25,-92.25,54.0,5.921799,9,T3,0.30940164573156126,0.30940164573156126,1121.5545186035067,67.96854945198419,0.7615785429798821,943.2988731783615
54.0,-92.0,-92.0,54.0,5.8812847,10,T4,0.3525042973905802,0.3525042973905802,1125.3370784186775,62.486516752778975,0.77977877292075,965.8418613190065
54.0,-91.75,-91.75,54.0,5.8664823,10,T4,0.35172850292921065,0.35172850292921065,1131.713705290541,62.75786736762491,0.6926044296428482,857.8668391763322
54.0,-91.5,-91.5,54.0,5.891958,10,T4,0.35450040104985236,0.35450040104985236,1138.990344710777,62.41833431985311,0.5890690817623,729.6269116572469
54.0,-91.25,-91.25,54.0,5.907767,9,T3,0.30741990457996626,0.30741990457996626,1147.0965683167694,69.01863778229112,0.6008710487688762,744.244946804813
54.0,-91.0,-91.0,54.0,5.8889036,10,T4,0.3536686405241489,0.3536686405241489,1156.1059510514951,62.921564559744894,0.5136504849286808,636.2126756548005
54.0,-90.75,-90.75,54.0,5.955103,9,T3,0.3140088155178425,0.3140088155178425,1166.5009272686113,68.02554172307082,0.28087755887871546,347.8977795779242
54.0,-90.5,-90.5,54.0,5.968321,9,T3,0.31553347620629274,0.31553347620629274,1178.2447036737037,67.97096508854233,0.4644403929117021,575.2605584205203
54.0,-90.25,-90.25,54.0,6.023487,9,T3,0.3226005384130892,0.3226005384130892,1191.2972551515195,66.77995482959437,0.5672220482536195,702.566953826988
54.0,-90.0,-90.0,54.0,6.222018,9,T3,0.3488322989769571,0.3488322989769571,1211.8072219993594,62.19122826743192,0.6332537201106747,784.3544486876441
54.0,-89.75,-89.75,54.0,6.021807,9,T3,0.32259789612102435,0.32259789612102435,1228.251378600167,67.62419622111622,0.6446731438960291,798.4986618852189
54.0,-89.5,-89.5,54.0,5.916926,9,T3,0.30926261408967143,0.30926261408967143,1245.8393194784833,70.95898730933361,0.5715981322067407,707.9872146455932
54.0,-89.25,-89.25,54.0,5.889377,10,T4,0.35646558295190334,0.35646558295190334,1264.5231163935769,64.66794563234659,0.6769598982919797,838.4893609781042
54.0,-89.0,-89.0,54.0,5.7890873,10,T4,0.34312041266262533,0.34312041266262533,1284.2547257333486,67.60665667982403,0.5947474438215528,736.6601849773272
54.0,-88.75,-88.75,54.0,5.7840114,10,T4,0.3423628875166178,0.3423628875166178,1304.986391350257,68.20224210216114,0.5237766463409063,648.7550388372827
54.0,-88.5,-88.5,54.0,5.7618155,10,T4,0.3393327869325876,0.3393327869325876,1326.6709918189845,69.28192203284985,0.4726919314579852,585.4809953112388
54.0,-88.25,-88.25,54.0,5.7346416,10,T4,0.33548517067730427,0.33548517067730427,1332.1988181639285,70.19786036109866,0.3709613591342114,459.47648187310347
54.0,-88.0,-88.0,54.0,5.7309594,10,T4,0.3350421035885811,0.3350421035885811,1331.9034018002444,70.28419746450743,0.2751951784768015,340.8595242292222
54.0,-87.75,-87.75,54.0,5.7589684,10,T4,0.33873204204440116,0.33873204204440116,1332.8925636141996,69.5400724050474,0.17629544031321098,218.3613107488462
54.0,-87.5,-87.5,54.0,5.7215066,10,T4,0.3331636068373919,0.3331636068373919,1335.5499464161703,70.76109865603142,0.17637466538773053,218.4594396352958
54.0,-87.25,-87.25,54.0,5.7136273,10,T4,0.331321417093277,0.331321417093277,1328.8458171142333,71.00550845676892,0.1527571318202691,189.2065242519947
54.0,-87.0,-87.0,54.0,5.7873955,10,T4,0.34021440444886686,0.34021440444886686,1303.6899877161568,68.60487968843168,0.14738365468741396,182.55088120202876
54.0,-86.75,-86.75,54.0,5.8718295,10,T4,0.3504921537935734,0.3504921537935734,1279.3545539907875,66.0817453538864,0.10301161076217857,127.59122001033819
54.0,-86.5,-86.5,54.0,5.9165444,9,T3,0.30777983624988975,0.30777983624988975,1255.887504512983,71.54129699523216,0.08610025390278638,106.64464280312889
54.0,-86.25,-86.25,54.0,5.937649,9,T3,0.3098710055077715,0.3098710055077715,1233.3386954355756,70.52254674127492,0.07189519915579666,89.05011870097157
54.0,-86.0,-86.0,54.0,5.934538,9,T3,0.3088302678799341,0.3088302678799341,1211.759663405606,70.24557211862209,0.1305329550788608,161.67943445675596
54.0,-85.75,-85.75,54.0,5.9624534,9,T3,0.3121801448308742,0.3121801448308742,1191.2033758382775,69.0068164205776,0.2582809846894423,319.9094320229807
54.0,-85.5,-85.5,54.0,5.9825115,9,T3,0.31433886572901865,0.31433886572901865,1171.723911988198,68.07649443241466,0.08745997153865864,108.3288026130305
54.0,-85.25,-85.25,54.0,5.9897566,9,T3,0.3151272942104416,0.3151272942104416,1153.3760695506442,67.47734371262413,0.17809869192414626,220.59483551718805
54.0,-85.0,-85.0,54.0,6.044961,9,T3,0.3215245509989084,0.3215245509989084,1136.2148935284947,65.7416592341326,0.15830657087422506,196.08011475649536
54.0,-84.75,-84.75,54.0,6.0509024,9,T3,0.3221837296010354,0.3221837296010354,1120.295126887284,65.24322450564046,0.18469600662360156,228.76633585532358
54.0,-84.5,-84.5,54.0,6.080392,9,T3,0.32577533694297556,0.32577533694297556,1105.6705861089997,64.193296874848,0.10739385527645737,133.01911181158056
54.0,-84.25,-84.25,54.0,6.097952,9,T3,0.3280167600446383,0.3280167600446383,1092.3934690794351,63.45652722419915,0.1315453485822886,162.93339484068375
54.0,-84.0,-84.0,54.0,6.0765724,9,T3,0.325845955990294,0.325845955990294,1080.5136076333224,63.61075433598508,0.1773724310149643,219.69528104112393
54.0,-83.75,-83.75,54.0,6.045255,9,T3,0.32241918574615497,0.32241918574615497,1070.0776822447922,64.04843577733737,0.0661897071218949,81.98323843243577
54.0,-83.5,-83.5,54.0,6.046874,9,T3,0.3229022860207934,0.3229022860207934,1061.128421377667,63.74848497324627,0.08934971110630613,110.66945278312203
54.0,-83.25,-83.25,54.0,6.029651,9,T3,0.32075017820549595,0.32075017820549595,1053.703812393877,64.00572559775074,0.12266040328369299,151.92841182184011
54.0,-83.0,-83.0,54.0,5.960118,9,T3,0.31326384362215204,0.31326384362215204,1044.9511145404279,65.32953945475825,0.13887174728604348,172.00794584476995
54.0,-82.75,-82.75,54.0,5.970343,9,T3,0.31492695348278194,0.31492695348278194,1036.971281202907,64.7979140495784,0.12147798813310663,150.46386040288726
54.0,-82.5,-82.5,54.0,6.2901692,9,T3,0.353973722055674,0.353973722055674,1030.5639361902474,57.51675081599813,0.19960600751300894,247.2340125343937
54.0,-82.25,-82.25,54.0,6.935217,8,T2,0.3770959250330925,0.3770959250330925,1025.7586239370535,49.632129786702194,0.10913706267217405,135.17826566796387
54.0,-82.0,-82.0,54.0,7.950198,6,T1,0.4670285552740097,0.4670285552740097,1022.547122673601,39.80861340819942,0.0,0.0
54.0,-81.75,-81.75,54.0,8.579908,3,T1,0.5170752456188202,0.5170752456188202,1020.9967113372883,35.93353248850681,0.0,0.0
54.0,-81.5,-81.5,54.0,8.955923,2,T1,0.5459249555766582,0.5459249555766582,1021.0936834086671,34.035913114281726,0.0,0.0
54.0,-81.25,-81.25,54.0,9.028832,1,T1,0.5507873150408268,0.5507873150408268,1022.837569189258,33.75876294306736,0.0,0.0
54.0,-81.0,-81.0,54.0,9.048675,1,T1,0.5515442611277104,0.5515442611277104,1026.2199521606665,33.75759952048486,0.0,0.0
54.0,-80.75,-80.75,54.0,9.080537,1,T1,0.5527359068989753,0.5527359068989753,1031.2246699259847,33.75150905951599,0.0,0.0
54.0,-80.5,-80.5,54.0,9.090593,1,T1,0.552813153386116,0.552813153386116,1037.8281937385625,33.83477228257617,0.0,0.0
54.0,-80.25,-80.25,54.0,9.0209255,1,T1,0.5473217619955539,0.5473217619955539,1046.0001661811664,34.28421190438789,0.0,0.0
54.0,-80.0,-80.0,54.0,8.981841,2,T1,0.5437628067135811,0.5437628067135811,1055.704069135119,34.640041759740484,0.0,0.0
54.0,-79.75,-79.75,54.0,8.939423,2,T1,0.5398545050621033,0.5398545050621033,1057.2353080625267,34.91171050141714,0.0,0.0
54.0,-79.5,-79.5,54.0,8.789998,2,T1,0.5275197929441929,0.5275197929441929,1057.9537641206794,35.73806330925447,0.0,0.0
54.0,-79.25,-79.25,54.0,8.583191,3,T1,0.5098169711232186,0.5098169711232186,1060.0893907309448,37.00988024342426,0.0,0.0
54.0,-79.0,-79.0,54.0,8.061444,6,T1,0.4690338370203972,0.4690338370203972,1063.808708454397,40.28634402887442,0.0,0.0
54.0,-78.75,-78.75,54.0,7.6789465,6,T1,0.43619325157999994,0.43619325157999994,1069.0951449620873,43.40872777463551,0.0,0.0
54.0,-78.5,-78.5,54.0,7.611535,7,T1,0.4319084746390581,0.4319084746390581,1075.9255388640295,43.95584333456543,0.0,0.0
54.0,-78.25,-78.25,54.0,7.510952,7,T1,0.42405518794059754,0.42405518794059754,1084.2706319146534,44.914824678437256,0.0,0.0
54.0,-78.0,-78.0,54.0,7.5429583,7,T1,0.4283368090093136,0.4283368090093136,1094.0956674811887,44.634799639935,0.0,0.0
54.0,-77.75,-77.75,54.0,7.4475217,7,T1,0.4205189317762852,0.4205189317762852,1105.3610680460215,45.66191432519124,0.0,0.0
54.0,-77.5,-77.5,54.0,7.1990604,7,T1,0.39718774212896824,0.39718774212896824,1118.023163066816,48.578936586088695,0.0,0.0
54.0,-77.25,-77.25,54.0,7.2966237,7,T1,0.40722460287809376,0.40722460287809376,1132.9535977480646,47.65164837775308,0.0,0.0
54.0,-77.0,-77.0,54.0,7.324591,7,T1,0.40980642484128477,0.40980642484128477,1148.1975360238364,47.62540767110674,0.0,0.0
54.0,-76.75,-76.75,54.0,7.2439737,7,T1,0.40076904909312727,0.40076904909312727,1164.6911916279455,49.0024790044492,0.0,0.0
54.0,-76.5,-76.5,54.0,7.025229,8,T2,0.38111439268291,0.38111439268291,1182.3820757338765,52.13561951274059,0.0,0.0
54.0,-76.25,-76.25,54.0,6.8787217,8,T2,0.36816165076196194,0.36816165076196194,1201.2170882858406,54.34666626345201,0.0,0.0
54.0,-76.0,-76.0,54.0,6.694312,8,T2,0.34964609050750733,0.34964609050750733,1221.1430711954872,57.64433668931031,0.0,0.0
54.0,-75.75,-75.75,54.0,6.745161,8,T2,0.35617208683490753,0.35617208683490753,1242.1072910016771,57.02165644551805,0.0,0.0
54.0,-75.5,-75.5,54.0,7.0599422,8,T2,0.3891974789947271,0.3891974789947271,1264.0578496159462,52.59847109414155,0.0,0.0
54.0,-75.25,-75.25,54.0,7.2067733,7,T1,0.39954022772610187,0.39954022772610187,1286.9440246692634,51.40681842433477,0.0,0.0
54.0,-75.0,-75.0,54.0,7.4217744,7,T1,0.420254967674613,0.420254967674613,1310.7165431693413,49.289556547985484,0.0,0.0
54.0,-74.75,-74.75,54.0,7.3976607,7,T1,0.41563810032606124,0.41563810032606124,1335.327793708731,50.273176231596686,0.0,0.0
54.0,-74.5,-74.5,54.0,7.183442,7,T1,0.39326800405979156,0.39326800405979156,1360.7319834083587,53.608617702489276,0.0,0.0
54.25,-95.0,-95.0,54.25,5.797373,10,T4,0.3422611757814884,0.3422611757814884,1161.3354978570487,65.13125755167256,0.0,0.0
54.25,-94.75,-94.75,54.25,5.8098564,10,T4,0.34264283365011217,0.34264283365011217,1163.3161560326039,65.10128482998803,0.0,0.0
54.25,-94.5,-94.5,54.25,5.885487,10,T4,0.3538868589550257,0.3538868589550257,1168.3691088894125,63.13798912772751,0.0,0.0
54.25,-94.25,-94.25,54.25,5.9292774,9,T3,0.3107055404593197,0.3107055404593197,1173.9471030412583,68.9252667647212,0.0,0.0
54.25,-94.0,-94.0,54.25,5.8580728,10,T4,0.3505810683220625,0.3505810683220625,1178.1652286237547,63.93914827779206,0.0,0.0
54.25,-93.75,-93.75,54.25,5.842537,10,T4,0.34734543070197105,0.34734543070197105,1173.596763261029,64.43789187624799,0.0,0.0
54.25,-93.5,-93.5,54.25,5.8558125,10,T4,0.3485679982304573,0.3485679982304573,1172.3078091999705,64.18464699181804,0.0,0.0
54.25,-93.25,-93.25,54.25,5.861443,10,T4,0.3504431074857712,0.3504431074857712,1172.4550440174796,63.8443098270907,0.0,0.0
54.25,-93.0,-93.0,54.25,5.8467207,10,T4,0.3492706864774227,0.3492706864774227,1174.0379256374354,64.09199917871604,0.15309115154066183,188.4901655336224
54.25,-92.75,-92.75,54.25,5.803185,10,T4,0.3439442400783301,0.3439442400783301,1184.079573546662,65.29958217776775,0.6989212258323255,860.5316254652005
54.25,-92.5,-92.5,54.25,5.8311744,10,T4,0.3474742713570595,0.3474742713570595,1185.4901689296635,64.66609565409598,0.7163504878961751,881.9910264979987
54.25,-92.25,-92.25,54.25,5.887231,10,T4,0.35411413966119293,0.35411413966119293,1188.1483967363724,63.508852926322454,0.7054692474095614,868.5937342920688
54.25,-92.0,-92.0,54.25,5.882347,10,T4,0.35392328177392485,0.35392328177392485,1191.7641200838357,63.6183445804346,0.6604506402531887,813.1655486397034
54.25,-91.75,-91.75,54.25,5.861297,10,T4,0.3512372291684151,0.3512372291684151,1197.6777750783306,64.22886470669752,0.6417117556859527,790.0937023771961
54.25,-91.5,-91.5,54.25,5.870805,10,T4,0.3518403481990099,0.3518403481990099,1204.5154841892474,64.26190059488553,0.5952969517517775,732.9464797842138
54.25,-91.25,-91.25,54.25,5.899023,10,T4,0.35531044685840607,0.35531044685840607,1212.5162602757666,63.80014124811045,0.5649100021903285,695.5332058328075
54.25,-91.0,-91.0,54.25,5.9082227,9,T3,0.3061333384515489,0.3061333384515489,1220.9928580748706,71.08655063160141,0.5372264596985239,661.4484433275861
54.25,-90.75,-90.75,54.25,5.874629,10,T4,0.3519230088889599,0.3519230088889599,1230.7820302216253,64.79652349879267,0.4568851391939566,562.5299321723168
54.25,-90.5,-90.5,54.25,5.8708963,10,T4,0.35142218065261843,0.35142218065261843,1241.852622634773,65.1208881025806,0.37121978321356475,457.056317759946
54.25,-90.25,-90.25,54.25,5.841441,10,T4,0.34787098476290707,0.34787098476290707,1254.1705730642427,66.04646412824272,0.40374254819992783,497.0992674646973
54.25,-90.0,-90.0,54.25,5.9071946,9,T3,0.30572399436305403,0.30572399436305403,1273.2553881210104,72.44078580758962,0.648686984033808,798.681798194813
54.25,-89.75,-89.75,54.25,5.796073,10,T4,0.3426639403551817,0.3426639403551817,1288.823866334768,67.79492610588193,0.6220659108690579,765.9051780778793
54.25,-89.5,-89.5,54.25,5.7851186,10,T4,0.3412215909361839,0.3412215909361839,1305.4976286597,68.44139562130859,0.4964641135432572,611.2606854781939
54.25,-89.25,-89.25,54.25,5.7795334,10,T4,0.34058268605172637,0.34058268605172637,1323.2346996726017,68.95335468770956,0.44049123529277945,542.3452913205865
54.25,-89.0,-89.0,54.25,5.7911806,10,T4,0.3418954999446869,0.3418954999446869,1341.992712874297,69.09267609024101,0.40003156097066933,492.5301935094057
54.25,-88.75,-88.75,54.25,5.7713213,10,T4,0.3393034865409136,0.3393034865409136,1361.729260325454,70.04890709316166,0.3003786228760707,369.83467208163114
54.25,-88.5,-88.5,54.25,5.7446375,10,T4,0.3354987785667181,0.3354987785667181,1382.4022021393241,71.29712542604874,0.20593429420187492,253.55213829033613
54.25,-88.25,-88.25,54.25,5.7693353,10,T4,0.3389539375007153,0.3389539375007153,1399.0283808728025,70.93162450105504,0.17981136908955228,221.3888525693801
54.25,-88.0,-88.0,54.25,5.801876,10,T4,0.3434145457446575,0.3434145457446575,1398.7487349929313,70.00429676475517,0.19905294489710396,245.0796257871043
54.25,-87.75,-87.75,54.25,5.8020964,10,T4,0.34310472016036514,0.34310472016036514,1399.6868604865324,70.08764913660337,0.2594142938106469,319.39822870470147
54.25,-87.5,-87.5,54.25,5.7780843,10,T4,0.3390148545205593,0.3390148545205593,1402.2518254562833,70.9889091008594,0.37655678789530495,463.62738626718135
54.25,-87.25,-87.25,54.25,5.8304186,10,T4,0.34526970641314986,0.34526970641314986,1380.3133136967504,69.23489954924061,0.2602121298196117,320.38054668236515
54.25,-87.0,-87.0,54.25,5.9351125,9,T3,0.3093245112708263,0.3093245112708263,1356.2569940473306,73.5738939049472,0.20895490373040257,257.2711975505268
54.25,-86.75,-86.75,54.25,6.034353,9,T3,0.3227484113546341,0.3227484113546341,1333.0211609687904,69.98352808154132,0.06157236745747335,75.80964323501638
54.25,-86.5,-86.5,54.25,6.0531187,9,T3,0.3248603127160983,0.3248603127160983,1310.6497370948393,69.02136672989616,0.13363576137404362,164.5361353900021
54.25,-86.25,-86.25,54.25,6.030738,9,T3,0.3204348867103178,0.3204348867103178,1289.1879969772504,69.48130171012069,0.08907835462219256,109.67579380442398
54.25,-86.0,-86.0,54.25,6.1163177,9,T3,0.33095115425577576,0.33095115425577576,1268.6823694892475,66.81712684276081,0.10305532297944145,126.88463315334481
54.25,-85.75,-85.75,54.25,6.2495294,9,T3,0.34772943915612753,0.34772943915612753,1249.1801900388664,63.180063498588346,0.15478562005346397,190.57644031176807
54.25,-85.5,-85.5,54.25,6.4133444,9,T3,0.3678177537363812,0.3678177537363812,1230.7293990816931,59.36003439544452,0.10308888054333744,126.92595005721736
54.25,-85.25,-85.25,54.25,6.544878,8,T2,0.33316230395436286,0.33316230395436286,1213.378184695235,60.32473326219312,0.07514546561692388,92.52122596771544
54.25,-85.0,-85.0,54.25,6.631373,8,T2,0.3429661223590374,0.3429661223590374,1197.174568715103,58.25235540267498,0.12053881337825285,148.41080155390534
54.25,-84.75,-84.75,54.25,6.662914,8,T2,0.3471655459851027,0.3471655459851027,1182.1659381481688,57.22930545294956,0.15429288291132018,189.96976803423718
54.25,-84.5,-84.5,54.25,6.613823,8,T2,0.3431439224630594,0.3431439224630594,1168.398526240019,57.604527462575504,0.1480177570485621,182.24365523773145
54.25,-84.25,-84.25,54.25,6.6027465,8,T2,0.3429457394778729,0.3429457394778729,1155.9168505996754,57.36975667018561,0.09571883624735436,117.85174247316132
54.25,-84.0,-84.0,54.25,6.5573096,8,T2,0.33843808268010617,0.33843808268010617,1144.7631190282523,57.89113372372859,0.20789595131915295,255.9673839130882
54.25,-83.75,-83.75,54.25,6.495604,9,T3,0.3785709454942926,0.3785709454942926,1134.9766169507623,55.81103774495108,0.07872932845678755,96.93377916126079
54.25,-83.5,-83.5,54.25,6.3903646,9,T3,0.3659924232421571,0.3659924232421571,1126.593093346569,57.56045690521813,0.0,0.0
54.25,-83.25,-83.25,54.25,6.2980328,9,T3,0.3549253060659743,0.3549253060659743,1119.3082994120184,59.20411104534611,0.0,0.0
54.25,-83.0,-83.0,54.25,6.1691236,9,T3,0.3393541739185488,0.3393541739185488,1110.2183555969104,61.723384308406054,0.0,0.0
54.25,-82.75,-82.75,54.25,6.3280873,9,T3,0.35903004760979623,0.35903004760979623,1102.7554960141213,58.18767223833737,0.0,0.0
54.25,-82.5,-82.5,54.25,6.697396,8,T2,0.3522234826683998,0.3522234826683998,1096.7682708905072,54.62177906164961,0.0,0.0
54.25,-82.25,-82.25,54.25,7.393814,7,T1,0.4161416790932417,0.4161416790932417,1092.2810178936504,45.910715927045615,0.0,0.0
54.25,-82.0,-82.0,54.25,8.33295,5,T1,0.4987039579451084,0.4987039579451084,1089.2805305126817,38.2657144752149,0.0,0.0
54.25,-81.75,-81.75,54.25,8.703801,3,T1,0.5268049444556236,0.5268049444556236,1087.8338490685599,36.20430746363799,0.0,0.0
54.25,-81.5,-81.5,54.25,9.063912,1,T1,0.5536838845908642,0.5536838845908642,1087.9243252532056,34.447949610427266,0.0,0.0
54.25,-81.25,-81.25,54.25,9.0736475,1,T1,0.5540166698694229,0.5540166698694229,1089.5515750550453,34.44889042911811,0.0,0.0
54.25,-81.0,-81.0,54.25,9.092414,1,T1,0.5546561248600483,0.5546561248600483,1092.7087135505835,34.45109792619816,0.0,0.0
54.25,-80.75,-80.75,54.25,9.084711,1,T1,0.553013855278492,0.553013855278492,1097.3824991000092,34.61565311006573,0.0,0.0
54.25,-80.5,-80.5,54.25,9.083359,1,T1,0.5522481074929237,0.5522481074929237,1103.5536066729271,34.745953644387654,0.0,0.0
54.25,-80.25,-80.25,54.25,9.0405445,1,T1,0.548749200642109,0.548749200642109,1111.1970173375446,35.0700871592846,0.0,0.0
54.25,-80.0,-80.0,54.25,8.949268,2,T1,0.5417440328896046,0.5417440328896046,1120.282506048086,35.64709059944347,0.0,0.0
54.25,-79.75,-79.75,54.25,8.869724,2,T1,0.5346744737625122,0.5346744737625122,1124.0830138249676,36.17077497274309,0.0,0.0
54.25,-79.5,-79.5,54.25,8.680868,3,T1,0.5198173221945763,0.5198173221945763,1124.765074948498,37.21425346208252,0.0,0.0
54.25,-79.25,-79.25,54.25,8.471703,4,T1,0.501169997036457,0.501169997036457,1126.7622111487594,38.628255839324495,0.0,0.0
54.25,-79.0,-79.0,54.25,8.322235,5,T1,0.48928330296278,0.48928330296278,1130.241491650214,39.619067930710436,0.0,0.0
54.25,-78.75,-78.75,54.25,7.987696,6,T1,0.46217771908640864,0.46217771908640864,1135.1892473966823,42.021475211182846,0.0,0.0
54.25,-78.5,-78.5,54.25,7.9256687,6,T1,0.45866005071997645,0.45866005071997645,1141.586326611495,42.44648127180549,0.0,0.0
54.25,-78.25,-78.25,54.25,7.916648,6,T1,0.45955588413774967,0.45955588413774967,1149.4084554311385,42.489101699367964,0.0,0.0
54.25,-78.0,-78.0,54.25,7.8506813,6,T1,0.4548124055117369,0.4548124055117369,1158.626679868392,43.08152198738963,0.0,0.0
54.25,-77.75,-77.75,54.25,7.6077623,7,T1,0.4345127061903477,0.4345127061903477,1169.2078710956446,45.273573877787186,0.0,0.0
54.25,-77.5,-77.5,54.25,7.2782044,7,T1,0.4046321262270212,0.4046321262270212,1181.115274716428,48.83359991201256,0.0,0.0
